;CUST_ID;BALANCE;PURCHASES;ONEOFF_PURCHASES;INSTALLMENTS_PURCHASES;CASH_ADVANCE;CASH_ADVANCE_TRX;PURCHASES_TRX;CREDIT_LIMIT;PAYMENTS;MINIMUM_PAYMENTS;PRC_FULL_PAYMENT;BALANCE;PURCHASES;ONEOFF_PURCHASES;PURCHASES_INSTALLMENTS;CASH_ADVANCE;TENURE
;C17993;4,448015;71,81;0;71,81;0;0;3;3000;257,226631;130,382506;1;0,272727;0,25;0;0,25;0;12
;C14614;7287,084204;0;0;0;6605,075695;24;0;7500;4293,062891;5255,006819;0;1;0;0;0;0,75;12
;C13997;469,380653;5117,56;2562,27;2555,29;0;0;81;4300;5270,796852;216,41101;0,333333;1;1;1;1;0;12
;C12482;0;313,89;0;313,89;0;0;19;6000;0;;0;0;0,916667;0;0,916667;0;12
;C16441;2269,978054;0;0;0;3617,843539;4;0;3500;745,982616;576,331228;0;0,909091;0;0;0;0,272727;11
;C14102;2088,285449;0;0;0;1110,062064;2;0;6000;476,667426;567,622744;0;1;0;0;0;0,166667;12
;C11489;44,687434;679;620;59;0;0;5;3750;717,927436;80,817599;0,3;0,454545;0,333333;0,083333;0,166667;0;12
;C13468;3367,300661;898,18;798,78;99,4;0;0;7;6500;855,157235;1315,440072;0;1;0,166667;0,166667;0,083333;0;12
;C10388;11278,95243;6855,59;2762,92;4092,67;0;0;39;18500;4868,088671;2861,890896;0;1;0,916667;0,75;0,833333;0;12
;C10310;191,450711;1641,07;1641,07;0;380,972341;1;15;500;1583,918811;137,046292;0,636364;1;0,666667;0,666667;0;0,083333;12
;C15247;1117,33657;0;0;0;99,315429;4;0;1200;272,177301;395,344077;0;1;0;0;0;0,25;12
;C12871;176,478557;600;600;0;0;0;1;1500;690,478077;77,300437;0;0,545455;0,083333;0,083333;0;0;12
;C18852;272,310015;575,3;220,34;354,96;0;0;14;1500;354,086664;201,23698;0;1;1;0,083333;1;0;12
;C13347;5709,486507;0;0;0;2794,326341;10;0;6000;550,513331;1299,46337;0;0,833333;0;0;0;1,166667;6
;C17746;1033,485033;137,57;0;137,57;0;0;3;1000;423,925626;708,363328;0;1;0,166667;0;0,166667;0;12
;C13421;2806,264846;1021,66;25;996,66;0;0;3;6500;728,025537;1026,321014;0;1;0,166667;0,083333;0,083333;0;12
;C11410;1438,46998;0;0;0;88,409075;1;0;1500;298,435921;366,90327;0;1;0;0;0;0,083333;12
;C17587;1669,488962;0;0;0;254,011804;4;0;1800;571,589438;494,062935;0;1;0;0;0;0,166667;12
;C17277;969,139152;269,34;78;191,34;78,31266;1;11;2000;641,186755;383,080045;0;1;0,666667;0,083333;0,583333;0,083333;12
;C11849;1127,607606;0;0;0;271,093275;1;0;8500;662,387331;260,277533;0;1;0;0;0;0,083333;12
;C17719;77,383767;2321,87;1212,87;1109;0;0;22;1900;2071,265301;88,997719;0,363636;0,636364;0,583333;0,166667;0,583333;0;12
;C16032;18,306211;162,01;162,01;0;0;0;1;7000;266,822736;66,24596;0;0,272727;0,083333;0,083333;0;0;12
;C18070;903,04158;350;350;0;0;0;2;1000;482,501636;444,0465;0;1;0,090909;0,090909;0;0;11
;C15487;566,928754;903;903;0;0;0;1;1500;751,551966;193,903676;0;0,909091;0,090909;0,090909;0;0;11
;C14731;167,244974;0;0;0;1275,337159;3;0;3000;7094,254317;248,788237;0,25;0,272727;0;0;0;0,083333;12
;C15986;4389,759633;473,74;473,74;0;2462,100789;17;7;4500;999,619739;1893,402934;0;1;0,166667;0,166667;0;0,25;12
;C18121;212,862735;262,24;0;262,24;0;0;44;1000;98,35911;1606,324111;0;1;1;0;1;0;12
;C15141;3215,903805;745,48;0;745,48;0;0;35;2500;0;;0;1;1;0;1;0;12
;C12961;40,645069;636,83;636,83;0;0;0;8;7500;670,205252;182,978696;0,416667;1;0,666667;0,666667;0;0;12
;C18235;1125,306541;703,05;703,05;0;0;0;9;1300;104,476763;421,150061;0;1;0,25;0,25;0;0;8
;C10325;1872,767651;0;0;0;3394,509419;3;0;5500;1151,721386;627,015802;0;1;0;0;0;0,166667;12
;C12511;4153,477506;561,25;375,25;186;1222,725542;15;4;8000;1854,156679;1172,150883;0;1;0,333333;0,083333;0,166667;0,583333;12
;C16802;1594,72697;0;0;0;266,997482;1;0;3000;662,208086;474,606298;0;0,818182;0;0;0;0,083333;12
;C16898;234,16953;819,15;774,15;45;0;0;6;5000;1077,230161;179,963067;0;0,727273;0,25;0,166667;0,083333;0;12
;C11265;41,620283;689,4;689,4;0;0;0;12;10000;718,15858;191,837369;1;1;1;1;0;0;12
;C17242;5890,807655;901,6;901,6;0;4589,501068;17;24;10750;1366,889828;1407,884173;0;1;0,75;0,75;0;0,5;12
;C16796;313,802253;1146,37;792,1;354,27;1429,340234;8;22;2000;2736,9303;156,020535;0,181818;1;0,583333;0,416667;0,416667;0,333333;12
;C19171;229,540018;84;0;84;304,951421;4;6;1000;124,373736;89,753056;0;1;1;0;0,833333;0,333333;6
;C15265;2106,417286;2151,93;1386,67;765,26;0;0;21;4200;2190,962493;601,921408;0;1;0,833333;0,5;0,75;0;12
;C10375;1903,688611;6079,5;4719,5;1360;10227,22894;22;31;7300;18552,39489;762,263884;0,416667;1;0,916667;0,25;0,666667;0,25;12
;C16353;5314,739322;0;0;0;3596,09665;20;0;8000;1582,770873;2632,897525;0;1;0;0;0;0,583333;12
;C14627;1181,767566;153,95;153,95;0;0;0;5;6500;1908,258846;365,472319;0;1;0,333333;0,333333;0;0;12
;C15910;1343,200147;848,53;0;848,53;0;0;14;5500;817,669027;333,092064;0;1;0,666667;0;0,666667;0;12
;C18494;44,540733;446,62;88,47;358,15;0;0;9;4000;734,815143;190,9106;0,8;0,636364;0,583333;0,083333;0,416667;0;12
;C13773;5970,705432;6091,51;2071,52;4019,99;0;0;111;8500;2516,606708;1333,818771;0;1;1;0,666667;1;0;12
;C12515;8771,507851;1082,98;497,08;585,9;4504,545269;26;26;18500;1964,195588;1978,414023;0;1;1;0,5;0,833333;0,666667;12
;C17113;2292,167319;468,36;;219,36;472,378556;1;9;6000;1042,879923;559,156166;0;1;0,666667;0,083333;0,666667;0,083333;12
;C11044;253,143106;0;0;0;3351,385591;3;0;5000;0;;0;0,142857;0;0;0;0,142857;7
;C10292;1129,33758;498,96;0;498,96;72,259355;1;12;1000;829,505486;1623,389428;0;1;1;0;1;0,083333;12
;C14426;5850,1729;393,87;0;393,87;0;0;8;6000;1536,774213;2668,340809;0;1;0,25;0;0,25;0;12
;C10086;3,78631;133,05;28,2;104,85;0;0;5;12000;210,053432;99,533735;0,444444;0,636364;0,416667;0,166667;0,25;0;12
;C14303;1987,232432;544,76;0;544,76;0;0;14;2000;1124,28278;1834,623457;0;1;1;0;1;0;12
;C19104;1382,936306;336;0;336;4158,990631;5;7;4000;754,256439;681,059427;0,6;0,875;0,875;0;0,75;0,125;8
;C12225;951,061932;1699,87;1262,04;437,83;0;0;31;1800;2096,121508;306,046439;0,083333;1;1;0,666667;0,75;0;12
;C16395;94,106762;1063,22;789,22;274;0;0;14;7000;276,870232;69,559452;0;0,454545;0,75;0,333333;0,416667;0;12
;C12754;;262;0;262;4212,521736;19;9;7000;1733,828367;1511,483648;0;1;0,75;0;0,75;0,75;12
;C10078;532,334517;791,94;516,64;275,3;0;0;7;6000;1305,177304;175,510344;0;0,909091;0,272727;0,090909;0,181818;0;11
;C15953;1851,622011;200;200;0;152,692363;1;1;2000;712,34021;798,280589;0;1;0,083333;0,083333;0;0,083333;12
;C13026;21,881488;168,08;0;168,08;0;0;8;1500;197,731378;156,052167;0,545455;1;0,666667;0;0,666667;0;12
;C12939;1378,911019;0;0;0;454,311051;5;0;1500;782,706659;424,424148;0;1;0;0;0;0,416667;12
;C16065;1113,954035;87,09;0;87,09;0;0;8;4500;276,653239;327,757053;0;1;0,583333;0;0,5;0;12
;C14129;2454,552939;461,32;24;437,32;0;0;6;8000;1010,442597;681,475934;0;1;0,416667;0,083333;0,333333;0;12
;C15792;2997,999455;288,4;0;288,4;931,971634;2;9;9000;1733,213844;705,163246;0;1;0,75;0;0,75;0,166667;12
;C12518;96,155647;1070,73;432,8;637,93;0;0;27;10000;1229,025203;192,197394;1;1;1;1;0,75;0;12
;C16408;472,975295;0;0;0;1076,323483;13;0;1200;0;;0;1;0;0;0;0,166667;12
;C13219;2972,931391;60,54;0;60,54;988,385871;1;3;8500;5693,080357;1058,432256;0;1;0,25;0;0,166667;0,083333;12
;C11474;112,973151;0;0;0;152,483846;1;0;6000;552,938783;207,920808;0;1;0;0;0;0,083333;12
;C18782;236,996845;0;0;0;3806,179299;41;0;1000;4609,777736;139,364536;0,6;0,727273;0;0;0;0,666667;12
;C12425;4523,499003;0;0;0;966,297398;2;0;9500;1348,018275;1101,578675;0;1;0;0;0;0,083333;12
;C18831;2601,463574;0;0;0;528,119509;2;0;6000;1317,570981;621,58909;0;1;0;0;0;0,083333;12
;C14719;133,68751;1139,2;0;1139,2;0;0;15;3000;957,152839;116,355394;0,833333;1;1;0;0,875;0;8
;C10102;3505,671311;0;0;0;1713,984305;6;0;4000;0;;0;1;0;0;0;0,5;12
;C14458;1193,682005;445,18;445,18;0;0;0;11;1200;673,563611;775,381032;0;1;1;1;0;0;11
;C17319;33,146065;218,76;0;218,76;0;0;12;5000;199,280071;155,771045;0,25;1;1;0;1;0;12
;C14404;1017,086549;0;0;0;1046,611295;3;0;3500;2937,01018;309,461738;0,083333;1;0;0;0;0,166667;12
;C16565;946,059539;10915,37;9323,71;1591,66;0;0;93;5000;12612,66824;263,274743;1;1;1;1;1;0;12
;C14739;38,994955;431,52;431,52;0;0;0;12;7000;417,892105;182,596244;1;1;1;1;0;0;12
;C15550;3221,105151;3447,55;1450;1997,55;0;0;40;9500;5401,287094;756,926664;0;1;1;0,166667;1;0;12
;C10320;566,908563;397,06;303,7;93,36;0;0;12;2100;0;;0;1;0,666667;0,166667;0,583333;0;12
;C10694;1,979916;80;80;0;0;0;1;1500;0;;0;0,125;0,125;0,125;0;0;8
;C14464;63,615822;970,57;970,57;0;0;0;7;7200;1113,617785;123,734011;0,75;0,545455;0,5;0,5;0;0;12
;C13672;6231,293492;0;0;0;9423,621866;7;0;10500;7690,562242;1730,102644;0,083333;1;0;0;0;0,5;12
;C11621;223,818492;1702,42;725;977,42;0;0;12;7300;1913,220366;208,079912;0,25;1;0,916667;0,083333;0,833333;0;12
;C19149;21,357267;212,87;0;212,87;0;0;7;1000;169,713838;103,387362;1;1;1;0;0,857143;0;7
;C17807;1818,933435;0;0;0;1566,811923;11;0;2000;805,588424;2754,62376;0;1;0;0;0;0,333333;12
;C18073;607,880635;0;0;0;2266,490818;3;0;1200;2379,418142;299,913534;0,090909;0,909091;0;0;0;0,25;12
;C16110;6245,256644;539,55;0;539,55;2804,63059;2;32;6500;1405,944742;3269,298234;0;1;0,833333;0;0,75;0,083333;12
;C16374;44,444599;374,81;0;374,81;0;0;6;4000;309,602823;105,971136;0;1;0,416667;;0,333333;0;12
;C14366;570,657071;950,39;540,36;410,03;340,308868;2;16;4000;549,682725;254,640736;0;1;0,833333;0,416667;0,333333;0,166667;12
;C15131;519,444307;525;0;525;0;0;12;1000;1500,456687;806,258492;0,083333;1;1;0;1;0;12
;C11561;3156,418686;3471,99;2447,99;1024;1037,733925;2;57;4000;2482,014766;813,370825;0;1;1;0,833333;1;0,166667;12
;C17328;5,993508;0;0;0;18,751913;1;0;500;46,268562;99,304829;0,25;0,545455;0;0;0;0,083333;12
;C14849;7404,850748;0;0;0;12405,2945;13;0;11500;13956,71873;1633,85526;0,083333;1;0;0;0;0,5;12
;C18197;233,755366;521,23;0;521,23;0;0;23;1000;312,157319;197,3922;0,083333;1;1;0;1;0;12
;C18988;38,015366;213,95;0;213,95;0;0;11;1500;163,496451;179,415689;0,444444;1;0,916667;0;0,833333;0;12
;C14791;3899,763741;0;0;0;925,72976;1;0;6500;877,767833;1454,215974;0;1;0;0;0;0,083333;12
;C12293;5,120644;55,55;0;55,55;0;0;1;6000;0;;0;0,2;0,1;0;0,1;0;10
;C17507;31,872458;394;0;394;0;0;6;1500;778,621541;154,099558;1;0,636364;0,416667;0;0,25;0;12
;C12539;5151,912071;0;0;0;2873,077058;4;0;7000;1362,424363;1240,254115;0;1;0;0;0;0,166667;12
;C11901;1216,594927;878,64;757,8;120,84;155,804123;2;20;1200;654,24428;1296,173027;0;1;0,75;0,75;0,166667;0,166667;12
;C16203;1096,991698;1567,12;826,63;740,49;0;0;37;1200;993,247869;571,822624;0;1;1;0,666667;0,916667;0;12
;C15384;2292,952733;0;0;0;523,015459;2;0;2500;976,79165;724,561182;0;1;0;0;0;0,166667;12
;C13665;1188,102086;0;0;0;1984,802386;6;0;1800;2122,721313;360,708968;0,090909;1;0;0;0;0,25;12
;C11693;2150,212841;4096,08;3238,27;857,81;0;0;45;8500;587,669772;503,201988;0;1;1;0,666667;0,833333;0;12
;C10001;40,900749;95,4;0;95,4;0;0;2;1000;201,802084;139,509787;0;0,818182;0,166667;0;0,083333;0;12
;C17468;857,256959;636,84;484,2;152,64;2224,941246;11;7;3000;443,001353;301,273706;0;0,909091;0,416667;0,166667;0,166667;0,5;12
;C11405;9680,188434;0;0;0;2034,051299;3;0;12000;2428,847512;3502,851217;0;1;0;0;0;0,166667;12
;C16120;1084,652647;0;0;0;37,460952;2;0;1200;272,517748;277,546713;0;1;0;0;0;0,166667;12
;C17886;264,103675;3568,21;2336,41;1231,8;0;0;60;1500;4210,212171;170,018992;1;0,818182;0,75;0,666667;0,583333;0;12
;C12848;468,138723;0;0;0;1478,624512;1;0;1500;3198,435463;260,253382;0,25;0,545455;0;0;0;0,083333;12
;C18059;130,890211;131,26;0;131,26;0;0;4;3000;763,568532;67,294065;0,090909;0,363636;0,333333;0;0,333333;0;12
;C16005;7969,504857;0;0;0;4714,040663;16;0;11500;2184,446847;2086,545633;0;1;0;0;0;0,5;12
;C10420;3298,692478;1088,83;518,39;570,44;0;0;6;9000;6862,520735;994,384835;0;1;0,416667;0,083333;0,333333;0;12
;C10557;2569,379868;972,65;162,95;809,7;1390,367155;5;15;5500;807,047622;590,361005;0;1;0,583333;0,166667;0,5;0,166667;12
;C16096;116,418751;1176;0;1176;0;0;12;2150;;1364,816672;0,666667;1;1;0;1;0;12
;C14846;6749,994904;0;0;0;4561,826799;10;0;11500;4930,710131;4974,373221;0;1;0;0;0;0,416667;12
;C10075;656,01301;0;0;0;1474,349901;3;0;7000;910,457985;140,983193;0,25;1;0;0;0;0,125;8
;C17942;4,326857;100,12;0;100,12;0;0;9;4000;123,485948;61,021667;0,3;0,545455;0,75;0;0,666667;0;12
;C18722;1047,182049;1727,64;0;1727,64;0;0;12;1000;3548,800193;3243,685151;0;0,818182;1;0;1;0;12
;C13099;449,456201;3597,02;2833,13;763,89;0;0;65;2000;3901,786339;177,54056;0,25;1;1;1;1;0;12
;C15758;1357,969348;0;0;0;2903,355319;6;0;6000;12353,26546;717,788508;0,2;0,454545;0;0;0;0,25;12
;C14954;965,236679;2786,08;763,82;2022,26;0;0;33;4500;1399,589495;244,198717;0;1;0,75;0,333333;0,666667;0;12
;C13528;1055,613983;0;0;0;378,769414;4;0;1200;1328,486686;267,70904;0,083333;1;0;0;0;0,333333;12
;C10617;1642,024936;2094,38;2094,38;0;0;0;17;4500;576,699993;556,378998;0;1;0,416667;0,416667;0;0;12
;C12331;955,415962;1060;1060;0;0;0;1;2100;189,106448;213,863185;0;1;0,111111;0,111111;0;0;9
;C17089;1460,077343;79,8;79,8;0;3494,069968;16;1;2500;1967,368185;518,663889;0;0,9;0,1;0,1;0;0,6;10
;C16139;2705,899439;0;0;0;547,055908;2;0;8500;1123,974128;654,870661;0;1;0;0;0;0,166667;12
;C14755;0;19,25;0;19,25;0;0;1;4000;0;;0;0;0,083333;0;0,083333;0;12
;C18473;64,995822;550;0;550;0;0;11;2500;501,661911;178,815435;0,583333;1;0,916667;0;0,916667;0;12
;C14858;1512,218864;1002,93;825,89;177,04;0;0;23;4000;328,446221;344,205824;0;1;1;0,833333;0,333333;0;12
;C10064;809,582978;0;0;0;3819,672466;7;0;4150;4372,148648;241,645387;0,090909;0,909091;0;0;0;0,545455;11
;C14961;4931,40051;540;540;0;527,008867;6;2;11500;1174,80652;1147,961544;0;1;0,083333;0,083333;0;0,25;12
;C17231;3120,738718;0;0;0;6125,592369;12;0;4800;3040,97074;940,054425;0,2;1;0;0;0;0,416667;12
;C10718;448,190189;1687,29;1687,29;0;0;0;8;11500;1464,000198;261,032083;0,166667;1;0,5;0,5;0;0;12
;C18825;896,563274;511;0;511;1084,460175;3;6;1400;1330,67108;313,807299;0;0,818182;0,5;0;0,416667;0,166667;12
;C15094;1281,842665;0;0;0;371,667107;4;0;1500;576,243687;407,81451;0;1;0;0;0;0,333333;12
;C11282;1548,224072;696,63;696,63;0;0;0;2;1800;588,329981;918,350562;0;1;0,083333;0,083333;0;0;12
;C17349;337,616152;64,12;0;64,12;0;0;7;2000;422,115624;187,794283;0;1;0,583333;0;0,5;0;12
;C11883;396,667584;2559,41;2469,41;90;0;0;8;4000;827,889811;188,185292;0;1;0,5;0,333333;0,166667;0;12
;C14562;308,769481;489,24;0;489,24;1010,553199;9;11;1000;1660,010795;207,644586;0,166667;1;0,75;0;0,75;0,416667;12
;C10334;2233,074041;445,2;445,2;0;0;0;4;8000;1042,991769;579,587654;0;1;0,166667;0,166667;0;0;12
;C10025;5368,571219;0;0;0;798,949863;4;0;6000;1422,726707;1657,002877;0;1;0;0;0;0,363636;11
;C11699;1250,885289;892,19;363,85;528,34;0;0;6;1800;461,638318;296,027848;0;1;0,416667;0,083333;0,416667;0;12
;C14282;1032,031399;0;0;0;1143,502627;4;0;1200;239,189487;613,232178;0;1;0;0;0;0,166667;12
;C15099;2671,979402;1469,66;1427,43;42,23;2150,272488;19;43;3000;4047,049777;1682,737989;0;1;0,666667;0,583333;0,166667;0,25;12
;C12062;74,825456;293,5;49;244,5;0;0;11;1500;215,258602;138,420441;0,272727;1;0,666667;0,083333;0,583333;0;12
;C17626;1439,410201;184,7;184,7;0;0;0;2;1500;299,988581;4792,61355;0;1;0,166667;0,166667;0;0;12
;C17395;1258,725885;0;0;0;4353,620039;21;0;3000;4229,128226;369,442361;0,166667;1;0;0;0;0,583333;12
;C12813;30,530541;360,1;192;168,1;0;0;6;1500;872,540799;177,17546;1;0,363636;0,333333;0,083333;0,25;0;12
;C12710;542,807485;220,62;220,62;0;0;0;3;2000;608,782428;166,733071;0;1;0,166667;0,166667;0;0;12
;C13841;2810,335817;0;0;0;1460,353036;6;0;3500;4109,608819;666,842013;0;1;0;0;0;0,416667;12
;C11361;3143,23132;255,08;129,52;125,56;0;0;11;5500;734,825068;841,525188;0;1;0,416667;0,166667;0,333333;0;12
;C11691;5269,72399;682,57;669,47;13,1;0;0;9;7000;1771,172074;1336,751401;0;1;0,416667;0,333333;0,083333;0;12
;C14379;16,379412;178,15;0;178,15;0;0;3;5000;229,376368;89,613822;0,181818;0,454545;0,25;0;0,25;0;12
;C12008;1308,302091;918,67;918,67;0;0;0;22;1800;258,034145;376,716571;0;1;0,583333;0,583333;0;0;12
;C17008;43,633541;385,76;0;385,76;0;0;18;5000;391,229684;178,370583;0,833333;1;1;0;1;0;12
;C16147;4663,039011;3908,26;3908,26;0;0;0;12;9000;2226,722088;1145,197102;0;1;1;1;0;0;12
;C15902;275,470825;2967,42;1903,72;1063,7;0;0;40;3500;2569,455026;169,807651;0,333333;1;0,916667;0,666667;0,916667;0;12
;C15784;64,03101;646,5;95;551,5;0;0;17;1500;564,329726;151,912905;1;1;0,833333;0,166667;0,666667;0;12
;C16615;88,905573;537,56;537,56;0;0;0;6;2500;563,972982;210,924256;0;0,727273;0,25;0,25;0;0;12
;C11986;9264,786223;0;0;0;4158,61262;5;0;9500;2535,922657;2245,846623;0;1;0;0;0;0,333333;12
;C13709;1503,884481;3296,52;2988,63;307,89;842,262706;2;38;2300;4922,59119;828,828133;0,083333;1;0,916667;0,5;0,75;0,166667;12
;C14576;814,085729;0;0;0;1087,144848;2;0;3000;382,425723;292,838637;0;0,818182;0;0;0;0,166667;12
;C14522;2019,768435;326,64;326,64;0;0;0;2;3000;3434,224242;589,095389;0;0,727273;0,166667;0,166667;0;0;12
;C17842;30,217276;332,5;0;332,5;0;0;8;3000;262,580865;86,813318;0,416667;0,636364;0,583333;0;0,5;0;12
;C10014;921,693369;2137,93;419,96;1717,97;0;0;26;7500;1655,891435;251,137986;0,083333;1;0,75;0,166667;0,75;0;12
;C10497;150,952465;6407,67;3725,33;2682,34;0;0;44;14500;3484,429075;108,937025;0,3;0,727273;1;0,666667;1;0;12
;C10989;16,553858;308,16;308,16;0;0;0;3;2500;291,719987;28,242152;0;0,272727;0,25;0,25;0;0;12
;C12206;2696,774474;0;0;0;139,395627;1;0;3000;685,053764;919,457678;0;1;0;0;0;0,083333;12
;C14486;339,566873;2956,2;1398,57;1557,63;0;0;17;5500;2845,336693;181,388411;0,375;0,818182;0,75;0,333333;0,666667;0;12
;C11069;7,980453;0;0;0;95,842922;1;0;9500;198,014471;165,091997;0;0,272727;0;0;0;0,083333;12
;C17528;2479,815703;5812,17;5142,57;669,6;638,563709;3;27;10500;4586,498256;680,37248;0;1;0,916667;0,75;0,416667;0,083333;12
;C10190;117,442684;653,73;493;160,73;0;0;15;10000;441,588141;136,827952;0;1;0,666667;0,416667;0,416667;0;12
;C18166;888,101401;100;0;100;896,57899;2;2;1000;212,755352;527,241583;0;1;0,222222;0;0,111111;0,111111;9
;C18028;532,738123;5403,84;642,52;4761,32;0;0;85;7500;4908,599625;227,17588;1;1;1;1;1;0;12
;C12427;3778,609797;878,29;631,27;247,02;0;0;13;8500;883,744982;858,064557;0;1;0,583333;0,5;0,25;0;12
;C14633;926,458992;6200,71;5742,61;458,1;283,476295;1;49;7000;7932,430735;271,788449;0,142857;0,818182;0,666667;0,666667;0,416667;0,083333;12
;C12593;1890,946618;0;0;0;4561,090005;7;0;2500;4847,513095;507,635447;0,090909;1;0;0;0;0,25;12
;C11099;864,975705;66,7;66,7;0;75,254745;1;1;1000;413,167127;240,517311;0;1;0,083333;0,083333;0;0,083333;12
;C12886;1016,583226;120;0;120;0;0;9;1000;358,031022;853,500194;0;1;0,5;0;0,5;0;12
;C12278;28,924276;324,6;0;324,6;0;0;12;3000;320,218246;174,11997;0,833333;1;1;0;1;0;12
;C10236;3019,019487;2260,41;1356,33;904,08;0;0;25;8500;2187,930651;739,224894;0;1;0,833333;0,416667;0,75;0;12
;C13951;723,172037;2095,14;238;1857,14;0;0;25;5000;1509,479538;283,139714;0;1;0,75;0,166667;0,583333;0;12
;C17366;162,068326;1290,24;1201,37;88,87;0;0;12;6000;963,846752;174,40391;0,25;0,545455;0,333333;0,25;0,166667;0;12
;C16689;1772,610312;1400;0;1400;0;0;10;1500;1810,218367;4000,038682;0;1;0,583333;0;0,583333;0;12
;C14958;1153,335938;886,56;0;886,56;0;0;12;1000;724,171914;2256,223464;0;1;1;0;1;0;12
;C15891;585,537233;178;0;178;723,138529;3;4;1000;1198,443149;316,758371;0,083333;1;0,333333;0;0,333333;0,083333;12
;C12129;2828,765822;19,98;19,98;0;0;0;2;5500;593,220384;1159,310924;0;1;0,083333;0,083333;0;0;12
;C15216;16,59641;220,48;220,48;0;0;0;1;5000;302,180025;60,558319;0;0,545455;0,083333;0,083333;0;0;12
;C17651;2076,211673;1057;0;1057;0;0;8;2500;696,769705;711,321984;0;1;0,416667;0;0,333333;0;12
;C14244;0,933462;0;0;0;39,348512;1;0;6000;109,244925;36,387033;0;0,363636;0;0;0;0,083333;12
;C18333;134,62028;648,9;648,9;0;295,655611;2;5;1200;468,622826;156,724637;0,25;0,818182;0,25;0,25;0;0,166667;12
;C10215;7201,736985;987,1;862,1;125;5468,620604;16;9;10500;1941,541158;2391,987571;0;1;0,333333;0,333333;0,083333;0,25;12
;C12666;2490,787594;176,65;66,69;109,96;152,712134;1;14;2500;857,979134;746,423779;0;1;1;0,25;0,833333;0,083333;12
;C17921;376,997522;0;0;0;928,598154;3;0;1000;1008,342761;269,826013;0;1;0;0;0;0,166667;12
;C10623;266,588825;1750,51;1515,46;235,05;239,188373;2;31;3500;2103,253278;193,898848;0,25;1;1;1;0,166667;0,166667;12
;C18212;187,536914;530,04;0;530,04;0;0;7;2500;926,946047;147,347019;0;0,818182;0,583333;0;0,583333;0;12
;C14752;4817,148022;0;0;0;7625,978921;16;0;8000;3810,594316;2642,808941;0;1;0;0;0;0,666667;12
;C16561;113,723132;740,82;574,44;166,38;188,360044;2;3;5500;1335,466998;99,981807;0,333333;0,727273;0,25;0,166667;0,083333;0,083333;12
;C13512;440,263759;891,66;891,66;0;0;0;3;7500;619,251006;188,075723;0;1;0,25;0,25;0;0;12
;C18755;13,125634;106,98;0;106,98;0;0;6;2500;275,244392;142,4175;0,5;0,545455;0,5;0;0,5;0;12
;C17756;144,436235;0;0;0;944,893512;1;0;1000;542,036637;365,765347;0;0,181818;0;0;0;0,083333;12
;C13087;1201,149593;851,21;260,45;590,76;0;0;21;3600;978,569968;362,83664;0;1;0,833333;0,25;0,75;0;12
;C18564;4,602365;38,42;0;38,42;0;0;2;1000;74,750172;41,034906;0;0,181818;0,166667;0;0,166667;0;12
;C18715;31,932178;365,36;0;365,36;0;0;4;1833,333333;822,118125;137,769926;1;0,363636;0,333333;0;0,333333;0;12
;C13583;592,919388;105;0;105;0;0;2;6600;419,484901;195,526613;0;1;0,166667;0;0,083333;0;12
;C14144;4858,92532;9282,12;1578,86;7703,26;4446,461559;1;111;9000;16822,58645;3983,471892;0;1;0,833333;0,5;0,666667;0,083333;12
;C16192;1986,566642;551,06;551,06;0;2147,863293;7;11;2500;583,355186;1111,406948;0;0,875;0,375;0,375;0;0,25;8
;C16623;4,924829;65,97;0;65,97;0;0;3;4000;178,11004;174,504822;1;0,272727;0,25;0;0,166667;0;12
;C14327;432,860083;128,32;128,32;0;0;0;1;4750;239,784988;297,228184;0;1;0,083333;0,083333;0;0;12
;C16011;399,988157;5277,77;4004,96;1272,81;0;0;57;6000;4353,346961;194,598709;1;1;1;1;0,916667;0;12
;C17099;2629,276828;0;0;0;3492,909117;7;0;3500;1478,753996;1863,940934;0;1;0;0;0;0,333333;12
;C15934;17,245539;19,5;0;19,5;0;0;1;1500;95,789433;119,880198;0;0,636364;0,083333;0;0,083333;0;12
;C14863;1132,796058;519,79;519,79;0;0;0;8;1200;642,723631;436,088187;0;1;0,583333;0,583333;0;0;12
;C14927;2032,338405;158,24;0;158,24;2508,932178;5;8;2500;625,314406;632,198197;0;0,909091;0,666667;0;0,583333;0,25;12
;C13651;2183,58965;381,1;381,1;0;0;0;7;2400;1052,994297;929,718593;0;1;0,333333;0,333333;0;0;12
;C10671;1482,235539;14604,87;2475,93;12128,94;0;0;219;15500;14462,63056;340,717801;1;1;1;0,583333;1;0;12
;C14967;1109,172807;190;190;0;1496,441591;5;1;1500;795,189855;331,294133;0;0,909091;0,083333;0,083333;0;0,166667;12
;C11708;96,109401;938,2;938,2;0;148,986635;1;12;8000;;182,443604;0,416667;1;1;1;0;0,083333;12
;C15907;0,892901;492;0;492;0;0;24;7500;450,655804;19,582178;0;0,363636;1;0;1;0;12
;C18368;1980,103629;926,06;804,06;122;2700,516738;21;27;4000;738,726381;671,274132;0;1;0,916667;0,333333;0,75;0,833333;12
;C14109;488,340514;4908,93;2290,36;2618,57;0;0;108;7500;4589,621491;195,304936;0,75;1;1;0,916667;1;0;12
