CUST_ID,BALANCE,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,BALANCE.1,PURCHASES.1,ONEOFF_PURCHASES.1,PURCHASES_INSTALLMENTS,CASH_ADVANCE.1,TENURE
C13911,1565.98205,1677.26,614.85,1062.41,0.0,0.0,22,4500.0,7364.974854,815.300574,0.444444,0.818182,0.75,0.166667,0.75,0.0,12.0
C13317,509.900317,21.0,0.0,21.0,0.0,0.0,1,11500.0,23150.57184,1863.225391,0.333333,0.363636,0.083333,0.0,0.083333,0.0,12.0
C14472,4265.241202,1499.12,119.12,1380.0,2312.556328,4.0,10,4500.0,1844.394398,2439.534576,0.0,1.0,0.833333,0.083333,0.666667,0.166667,12.0
C17288,38.251194,368.84,0.0,368.84,0.0,0.0,6,3000.0,417.861072,109.747646,0.333333,1.0,0.5,0.0,0.416667,0.0,12.0
C13187,2262.825216,221.2,221.2,0.0,0.0,0.0,4,9000.0,6791.182982,826.907399,0.125,0.727273,0.166667,0.166667,0.0,0.0,12.0
C16998,0.704307,963.9,607.28,356.62,0.0,0.0,10,3000.0,1502.662849,14.571644,0.0,0.181818,0.5,0.083333,0.5,0.0,12.0
C17874,3395.090243,0.0,0.0,0.0,9071.14623,5.0,0,9000.0,9483.800873,975.830612,0.166667,1.0,0.0,0.0,0.0,0.166667,12.0
C13822,1751.368315,0.0,0.0,0.0,2811.456765,12.0,0,6000.0,3898.309616,619.053896,0.0,1.0,0.0,0.0,0.0,0.333333,12.0
C10153,264.811595,28.65,28.65,0.0,384.26178,1.0,1,9000.0,1235.630069,194.324456,0.083333,1.0,0.083333,0.083333,0.0,0.083333,12.0
C16011,399.988157,5277.77,4004.96,1272.81,0.0,0.0,57,6000.0,4353.346961,194.598709,1.0,1.0,1.0,1.0,0.916667,0.0,12.0
C15550,3221.105151,3447.55,1450.0,1997.55,0.0,0.0,40,9500.0,5401.287094,756.926664,0.0,1.0,1.0,0.166667,1.0,0.0,12.0
C14276,71.345309,1166.76,0.0,1166.76,0.0,0.0,12,3000.0,1137.865785,162.610445,0.75,1.0,1.0,0.0,1.0,0.0,12.0
C10872,3616.993845,0.0,0.0,0.0,4947.781762,7.0,0,5500.0,529.726072,1294.501736,0.0,0.888889,0.0,0.0,0.0,0.555556,9.0
C14353,472.61828,4626.36,2974.0,1652.36,305.257038,2.0,67,3800.0,4549.881872,176.856716,1.0,1.0,1.0,0.833333,1.0,0.166667,12.0
C15207,111.449845,1389.94,0.0,1389.94,0.0,0.0,24,1300.0,1356.270465,167.215217,1.0,1.0,1.0,0.0,1.0,0.0,12.0
C17211,2656.634533,450.45,323.8,126.65,886.135972,7.0,9,3000.0,929.632134,739.751542,0.0,1.0,0.583333,0.166667,0.333333,0.25,12.0
C11842,80.55139,2132.7,914.0,1218.7,0.0,0.0,38,10000.0,1731.530778,129.508802,0.545455,0.909091,1.0,1.0,1.0,0.0,12.0
C15502,21.409828,149.71,0.0,149.71,0.0,0.0,11,1500.0,141.974905,150.500248,0.166667,1.0,0.916667,0.0,0.916667,0.0,12.0
C13233,867.244416,804.18,0.0,804.18,0.0,0.0,10,3700.0,1175.28625,343.753509,0.0,1.0,0.416667,0.0,0.416667,0.0,12.0
C12729,101.025128,0.0,0.0,0.0,1846.252071,10.0,0,6500.0,5321.022187,82.041959,1.0,0.454545,0.0,0.0,0.0,0.333333,12.0
C16519,1527.826042,3191.0,3191.0,0.0,2035.662918,17.0,3,4950.0,5393.198816,436.082971,0.083333,1.0,0.083333,0.083333,0.0,0.416667,12.0
C11649,2714.595164,666.1,75.0,591.1,296.922557,1.0,18,8500.0,2055.474721,661.183131,0.0,1.0,0.916667,0.083333,0.916667,0.083333,12.0
C17676,51.199057,1319.04,1319.04,0.0,0.0,0.0,18,3500.0,1324.448655,126.403394,0.875,1.0,1.0,1.0,0.0,0.0,12.0
C13694,1772.323491,574.14,146.0,428.14,2318.489037,34.0,15,7500.0,2663.779785,,0.0,1.0,0.833333,0.166667,0.75,0.916667,12.0
C18778,528.463885,0.0,0.0,0.0,5191.738847,11.0,0,1000.0,4736.808799,309.547058,0.833333,1.0,0.0,0.0,0.0,0.833333,12.0
C17813,45.82108,632.0,0.0,632.0,0.0,0.0,2,4000.0,3746.417043,119.285915,1.0,0.181818,0.166667,0.0,0.166667,0.0,12.0
C18155,413.936244,187.5,0.0,187.5,0.0,0.0,6,1000.0,141.526262,176.107285,0.0,1.0,0.6,0.0,0.6,0.0,10.0
C17270,366.111566,3482.9,1350.8,2132.1,348.857163,2.0,39,7500.0,3044.978061,172.124992,0.333333,1.0,0.916667,0.666667,1.0,0.166667,12.0
C17634,38.068219,799.92,0.0,799.92,0.0,0.0,12,2500.0,553.927866,85.990408,0.333333,0.727273,1.0,0.0,1.0,0.0,12.0
C17368,366.084233,1167.39,1167.39,0.0,200.106907,3.0,16,2500.0,470.516409,206.511825,0.0,0.909091,0.5,0.5,0.0,0.083333,12.0
C14166,70.963378,759.73,432.37,327.36,0.0,0.0,25,7800.0,691.394748,181.926756,0.75,1.0,1.0,1.0,0.916667,0.0,12.0
C12367,,4399.07,3705.13,693.94,1838.093797,4.0,80,11150.0,1834.501318,1864.863139,0.0,1.0,1.0,1.0,0.333333,0.25,12.0
C14120,4506.159773,1948.25,546.35,1401.9,1870.142289,2.0,27,11500.0,2398.862474,1166.102556,0.0,1.0,1.0,0.25,1.0,0.083333,12.0
C18062,1091.973832,0.0,0.0,0.0,77.349474,1.0,0,1200.0,259.506889,518.930756,0.0,1.0,0.0,0.0,0.0,0.083333,12.0
C12509,60.52124,469.0,0.0,469.0,0.0,0.0,6,1000.0,541.359082,115.03052,0.833333,0.8,0.6,0.0,0.5,0.0,10.0
C11030,9.503968,96.62,0.0,96.62,0.0,0.0,19,4500.0,1086.932525,92.217936,0.25,1.0,1.0,0.0,1.0,0.0,12.0
C13120,733.988674,83.47,83.47,0.0,0.0,0.0,1,9000.0,195.17029,219.056873,0.0,1.0,0.083333,0.083333,0.0,0.0,12.0
C18685,634.759794,364.19,0.0,364.19,0.0,0.0,18,1000.0,29.897165,3922.2855,0.0,1.0,0.833333,0.0,0.833333,0.0,12.0
C16742,1646.38453,1047.34,1047.34,0.0,146.650389,2.0,51,3000.0,462.848132,497.408854,0.0,1.0,0.583333,0.583333,0.0,0.166667,12.0
C18753,150.269903,853.44,0.0,853.44,0.0,0.0,12,3000.0,869.413166,173.649797,0.083333,1.0,1.0,0.0,1.0,0.0,12.0
C14055,8260.825897,3709.71,2420.76,1288.95,2379.462062,47.0,79,8500.0,6847.476495,7793.867173,0.0,1.0,1.0,0.666667,1.0,0.833333,12.0
C14928,4.12565,25.69,25.69,0.0,0.0,0.0,1,4500.0,163.352538,128.336305,0.0,0.363636,0.083333,0.083333,0.0,0.0,12.0
C10151,3057.400553,1025.0,1025.0,0.0,0.0,0.0,2,7500.0,698.854095,819.682666,0.0,1.0,0.083333,0.083333,0.0,0.0,12.0
C15522,1383.72609,0.0,0.0,0.0,148.185304,2.0,0,1500.0,298.943957,508.050053,0.0,1.0,0.0,0.0,0.0,0.166667,12.0
C16429,26.639906,251.19,0.0,251.19,0.0,0.0,9,1500.0,214.973026,131.272786,1.0,1.0,1.0,0.0,0.888889,0.0,9.0
C13029,1579.728772,0.0,0.0,0.0,124.941315,1.0,0,1800.0,464.305701,482.666125,0.0,1.0,0.0,0.0,0.0,0.083333,12.0
C12453,3.29042,225.6,0.0,225.6,0.0,0.0,12,4000.0,268.500244,29.584288,0.090909,0.181818,1.0,0.0,1.0,0.0,12.0
C14050,5643.992345,6141.58,5070.48,1071.1,1003.760024,6.0,92,13000.0,11514.83756,1494.575739,0.0,1.0,1.0,0.916667,1.0,0.333333,12.0
C12884,11.4334,250.0,250.0,0.0,0.0,0.0,1,1800.0,1445.844749,84.417079,0.0,0.090909,0.083333,0.083333,0.0,0.0,12.0
C16978,30.957159,426.25,0.0,653.55,0.0,0.0,19,1200.0,460.814602,108.772098,0.0,0.454545,0.5,0.0,0.5,0.0,12.0
C11342,5561.206188,1120.29,965.09,155.2,0.0,0.0,19,6000.0,2013.621078,2741.09648,0.0,1.0,0.666667,0.583333,0.583333,0.0,12.0
C14745,7005.310696,0.0,0.0,0.0,4273.427073,11.0,0,10500.0,1623.620841,1571.575974,0.0,1.0,0.0,0.0,0.0,0.333333,12.0
C14543,49.074293,330.25,330.25,0.0,0.0,0.0,5,2500.0,509.309215,134.968858,0.0,0.818182,0.25,0.25,0.0,0.0,12.0
C14573,2305.006202,0.0,0.0,0.0,370.248624,2.0,0,2500.0,624.147899,699.416582,0.0,1.0,0.0,0.0,0.0,0.166667,12.0
C12903,7.817753,170.02,0.0,170.02,0.0,0.0,6,2000.0,373.02841,73.301702,0.5,0.272727,0.5,0.0,0.5,0.0,12.0
C17346,416.601199,4266.25,2214.05,2052.2,0.0,0.0,67,4000.0,3822.475208,188.571741,0.0,1.0,1.0,1.0,1.0,0.0,12.0
C17539,114.752318,387.12,0.0,387.12,0.0,0.0,12,2500.0,981.332431,122.369566,0.181818,1.0,1.0,0.0,0.916667,0.0,12.0
C10236,3019.019487,2260.41,1356.33,904.08,0.0,0.0,25,8500.0,2187.930651,739.224894,0.0,1.0,0.833333,0.416667,0.75,0.0,12.0
C13954,975.637547,6897.56,0.0,6897.56,0.0,0.0,6,6150.0,8337.882098,6703.880744,0.272727,0.818182,0.5,0.0,0.5,0.0,12.0
C10029,7152.864372,387.05,204.55,182.5,2236.145259,16.0,8,10500.0,1601.448347,1648.851345,0.0,1.0,0.666667,0.166667,0.416667,0.833333,12.0
C14621,1924.657194,0.0,0.0,0.0,906.645286,2.0,0,2500.0,428.488182,715.614697,0.0,1.0,0.0,0.0,0.0,0.166667,12.0
C13315,969.346477,0.0,0.0,0.0,7217.705353,5.0,0,5200.0,7122.694558,218.463565,0.166667,0.545455,0.0,0.0,0.0,0.25,12.0
C10077,1808.972419,713.9,503.08,210.82,0.0,0.0,8,2250.0,889.017418,622.757696,0.0,1.0,0.5,0.1,0.4,0.0,10.0
C12917,745.72702,137.7,35.0,102.7,0.0,0.0,3,2000.0,2443.972329,3239.395001,0.0,0.727273,0.166667,0.083333,0.166667,0.0,12.0
C11225,1771.028068,360.0,360.0,0.0,1836.07301,5.0,1,5000.0,4681.869188,427.286126,0.1,0.909091,0.090909,0.090909,0.0,0.454545,11.0
C18957,2718.796217,428.0,0.0,428.0,2712.077107,1.0,9,3000.0,962.94577,1299.927384,0.0,1.0,0.75,0.0,0.666667,0.083333,12.0
C14092,19.726196,220.9,0.0,220.9,0.0,0.0,9,2500.0,275.401717,145.945154,0.888889,0.818182,0.75,0.0,0.75,0.0,12.0
C16360,1672.711195,0.0,0.0,0.0,442.298324,6.0,0,1800.0,432.121759,623.766019,0.0,1.0,0.0,0.0,0.0,0.416667,12.0
C11105,1050.92679,150.0,0.0,150.0,114.462798,1.0,6,1000.0,238.619393,5303.958597,0.0,1.0,0.5,0.0,0.5,0.083333,12.0
C13461,2105.898309,0.0,0.0,0.0,217.314696,5.0,0,2250.0,569.815997,1031.776402,0.0,1.0,0.0,0.0,0.0,0.333333,12.0
C12314,2382.328208,899.58,413.28,486.3,450.252732,4.0,34,2500.0,850.186851,1212.047288,0.0,1.0,1.0,0.25,1.0,0.166667,12.0
C18786,117.344883,661.3,0.0,661.3,477.825546,1.0,13,1200.0,562.896648,150.940292,0.25,1.0,1.0,0.0,0.9,0.1,10.0
C15876,3871.433675,0.0,0.0,0.0,975.139233,5.0,0,9500.0,903.655941,953.264819,0.0,1.0,0.0,0.0,0.0,0.083333,12.0
C17988,1061.570865,0.0,0.0,0.0,525.428754,2.0,0,2500.0,417.214903,235.325924,0.0,1.0,0.0,0.0,0.0,0.166667,12.0
C12187,1189.665497,0.0,0.0,0.0,1454.884966,3.0,0,1500.0,1656.765938,364.18588,0.0,0.909091,0.0,0.0,0.0,0.083333,12.0
C16709,617.597272,0.0,0.0,0.0,1080.735496,9.0,0,1200.0,111.579389,180.970792,0.0,0.714286,0.0,0.0,0.0,0.285714,7.0
C18038,100.418706,1021.13,0.0,1021.13,0.0,0.0,10,2000.0,1143.833292,160.392028,1.0,0.909091,0.833333,0.0,0.833333,0.0,12.0
C15901,4932.396527,0.0,0.0,0.0,245.596578,3.0,0,6000.0,5403.894447,14437.12209,0.0,1.0,0.0,0.0,0.0,0.166667,12.0
C15580,2206.463745,1945.82,521.5,1424.32,194.73579,1.0,56,9000.0,819.905846,679.005417,0.0,1.0,1.0,0.083333,1.0,0.083333,12.0
C15236,1459.803597,0.0,0.0,0.0,218.234292,5.0,0,1500.0,436.226459,602.777344,0.0,1.0,0.0,0.0,0.0,0.416667,12.0
C14722,25.178303,283.15,0.0,283.15,0.0,0.0,7,5000.0,206.688202,101.894341,0.454545,0.727273,0.583333,0.0,0.5,0.0,12.0
C18625,0.401279,31.5,0.0,31.5,0.0,0.0,3,3000.0,120.697352,,0.0,0.090909,0.25,0.0,0.25,0.0,12.0
C11204,537.002861,2275.97,2275.97,0.0,203.752607,1.0,31,3000.0,1575.697754,179.584038,0.166667,1.0,0.583333,0.583333,0.0,0.083333,12.0
C18893,272.833329,526.04,0.0,526.04,0.0,0.0,28,1500.0,112.964455,177.347797,0.0,1.0,1.0,0.0,1.0,0.0,12.0
C15325,2.777589,0.0,0.0,0.0,135.339466,1.0,0,3000.0,0.0,,0.0,0.090909,0.0,0.0,0.0,0.083333,12.0
C12563,3207.605367,0.0,0.0,0.0,3766.7883,5.0,0,9000.0,750.543668,1131.588644,0.0,0.909091,0.0,0.0,0.0,0.090909,11.0
C11070,4677.242936,125.0,0.0,125.0,2406.229924,6.0,10,5000.0,1087.866649,1092.737436,0.0,1.0,0.583333,0.0,0.5,0.5,12.0
C17485,1254.480637,0.0,0.0,0.0,263.591009,1.0,0,1500.0,684.225274,440.890884,0.0,1.0,0.0,0.0,0.0,0.083333,12.0
C16362,1035.549686,624.0,0.0,624.0,0.0,0.0,36,1000.0,883.088274,862.689591,0.0,1.0,1.0,0.0,1.0,0.0,12.0
C15096,50.302615,0.0,0.0,0.0,575.797773,2.0,0,500.0,511.341658,186.033645,0.0,0.636364,0.0,0.0,0.0,0.166667,12.0
C16776,917.531824,0.0,0.0,0.0,1273.778445,1.0,0,1600.0,1498.695114,331.493084,0.083333,1.0,0.0,0.0,0.0,0.083333,12.0
C12249,2494.774127,250.0,250.0,0.0,2804.350229,7.0,1,3000.0,864.527484,867.201399,0.0,1.0,0.083333,0.083333,0.0,0.333333,12.0
C12163,634.521032,0.0,0.0,0.0,1176.86169,4.0,0,1200.0,80.190719,199.745472,0.0,0.666667,0.0,0.0,0.0,0.333333,6.0
C14713,3212.963003,0.0,0.0,0.0,185.532602,2.0,0,3500.0,766.728773,1044.358428,0.0,1.0,0.0,0.0,0.0,0.083333,12.0
C12403,1435.703308,664.61,45.7,618.91,945.736707,3.0,15,7500.0,453.692206,358.574883,0.0,1.0,0.666667,0.083333,0.5,0.166667,12.0
C11860,1473.902933,0.0,0.0,0.0,163.855122,4.0,0,1500.0,340.239419,517.593629,0.0,1.0,0.0,0.0,0.0,0.333333,12.0
C11703,246.864346,2995.55,2301.11,694.44,0.0,0.0,35,6000.0,2734.138816,181.027921,0.916667,1.0,1.0,0.75,1.0,0.0,12.0
C15184,1428.118364,119.34,0.0,119.34,2563.324769,14.0,27,1200.0,2545.222796,7960.080674,0.090909,1.0,0.75,0.0,0.666667,0.25,12.0
C12936,4028.756012,361.07,104.38,256.69,0.0,0.0,18,4300.0,1279.931508,1537.985,0.0,1.0,1.0,0.166667,1.0,0.0,12.0
C14203,1155.692527,981.2,326.2,655.0,0.0,0.0,12,1200.0,1279.911936,1176.743934,0.0,1.0,0.583333,0.166667,0.416667,0.0,12.0
C12656,3268.304631,340.57,250.48,90.09,2671.441618,10.0,8,6000.0,1282.359,1027.045756,0.0,1.0,0.583333,0.083333,0.5,0.333333,12.0
C16986,1575.794134,3181.47,1588.78,1592.69,448.17047,6.0,55,2100.0,2345.315745,1704.918221,0.1,1.0,0.9,0.5,0.6,0.3,10.0
C11479,48.213487,403.1,403.1,0.0,0.0,0.0,8,7000.0,341.196389,158.741704,0.666667,1.0,0.666667,0.666667,0.0,0.0,12.0
C14757,9.431309,80.44,0.0,80.44,0.0,0.0,5,2500.0,104.97817,67.789985,0.5,1.0,0.416667,0.0,0.416667,0.0,12.0
C11859,2377.759245,0.0,0.0,0.0,943.90775,6.0,0,6500.0,4119.519203,955.260042,0.0,1.0,0.0,0.0,0.0,0.416667,12.0
C18999,307.127754,909.3,409.3,500.0,237.378894,4.0,12,1000.0,943.27817,179.258575,0.0,1.0,0.583333,0.166667,0.5,0.166667,12.0
C19034,59.101573,786.0,0.0,786.0,0.0,0.0,12,1000.0,664.05977,144.687135,1.0,1.0,1.0,0.0,0.9,0.0,10.0
C19012,24.680177,265.0,0.0,265.0,0.0,0.0,9,1000.0,275.28379,137.385624,1.0,1.0,0.818182,0.0,0.727273,0.0,11.0
C12116,8.258214,92.46,0.0,92.46,0.0,0.0,6,300.0,127.082375,93.717243,0.75,0.545455,0.5,0.0,0.416667,0.0,12.0
C13683,143.025504,1312.35,1312.35,0.0,0.0,0.0,12,300.0,1212.60088,178.466749,0.5,1.0,0.916667,0.916667,,0.0,12.0
C13267,2453.444449,622.16,0.0,622.16,0.0,0.0,8,2500.0,1205.366513,1145.810573,0.0,1.0,0.666667,0.0,0.583333,0.0,12.0
C13925,1641.251218,0.0,0.0,0.0,2990.165538,4.0,0,3000.0,4399.723425,500.276155,0.142857,0.727273,0.0,0.0,0.0,0.166667,12.0
C14106,1420.113689,393.63,393.63,0.0,0.0,0.0,8,1500.0,473.832445,617.154654,0.0,1.0,0.416667,0.416667,0.0,0.0,12.0
C16607,487.483429,1579.12,980.56,598.56,0.0,0.0,21,10000.0,606.20283,175.917836,0.2,1.0,1.0,0.416667,0.916667,0.0,12.0
C16863,1508.132993,0.0,0.0,0.0,2418.319143,11.0,0,2500.0,379.847536,444.160316,0.0,0.75,0.0,0.0,0.0,0.375,8.0
C14919,687.378139,74.42,0.0,74.42,0.0,0.0,3,700.0,353.250281,492.588377,0.0,1.0,0.25,0.0,0.25,0.0,12.0
C16827,1121.15859,202.2,120.0,82.2,79.037888,1.0,5,1200.0,380.402296,542.04143,0.0,1.0,0.333333,0.083333,0.25,0.083333,12.0
C15709,4612.147149,0.0,0.0,0.0,2260.623056,4.0,0,6500.0,1210.9845,1565.678756,0.0,1.0,0.0,0.0,0.0,0.25,12.0
C18488,1929.069939,0.0,0.0,0.0,973.827667,2.0,0,2500.0,786.014779,513.327849,0.0,1.0,0.0,0.0,0.0,0.166667,12.0
C15146,6963.435383,2951.93,2951.93,0.0,0.0,0.0,10,8000.0,1069.094662,11142.93224,0.0,1.0,0.333333,0.333333,0.0,0.0,12.0
C16658,395.722912,1837.15,1534.65,302.5,0.0,0.0,62,2000.0,914.845569,279.508067,0.5,1.0,1.0,0.916667,0.916667,0.0,12.0
C10505,473.840442,0.0,0.0,0.0,818.124484,12.0,0,3000.0,142.286073,164.391437,0.0,0.727273,0.0,0.0,0.0,0.333333,12.0
C15303,1451.993504,0.0,0.0,0.0,1739.998495,4.0,0,2000.0,251.384712,228.826381,0.0,1.0,0.0,0.0,0.0,0.25,8.0
C10690,879.190921,45.65,45.65,0.0,1246.223848,2.0,1,1200.0,1589.980022,439.870516,0.1,1.0,0.083333,0.083333,0.0,0.166667,12.0
C16036,1585.763627,85.69,85.69,0.0,2649.776206,6.0,2,3000.0,316.55616,538.259971,0.0,0.625,0.125,0.125,0.0,0.25,8.0
C15909,1201.204437,117.89,117.89,0.0,0.0,0.0,4,1200.0,283.696314,454.665216,0.0,1.0,0.333333,0.333333,0.0,0.0,12.0
C13698,3053.311301,1889.8,1242.9,646.9,182.209576,1.0,27,8800.0,1789.470663,988.843416,0.0,1.0,0.666667,0.583333,0.416667,0.083333,12.0
C16086,432.109743,334.48,281.98,52.5,473.763157,3.0,6,1200.0,634.297592,206.14725,0.0,1.0,0.25,0.166667,0.166667,0.25,12.0
C13640,273.243365,2308.58,0.0,2308.58,0.0,0.0,44,7500.0,2453.347527,189.381014,0.25,1.0,1.0,0.0,1.0,0.0,12.0
C15495,985.457755,672.31,103.0,569.31,0.0,0.0,17,2500.0,1656.974517,542.14663,0.0,1.0,1.0,0.166667,1.0,0.0,12.0
C16908,1396.413738,312.66,204.0,108.66,280.925255,8.0,6,1800.0,594.159059,501.192795,0.0,1.0,0.25,0.166667,0.083333,0.333333,12.0
C12305,931.674532,2417.91,2303.91,114.0,3508.775536,9.0,21,8000.0,3468.393326,261.268016,0.0,1.0,0.583333,0.5,0.166667,0.166667,12.0
C17993,4.448015,71.81,0.0,71.81,0.0,0.0,3,3000.0,257.226631,130.382506,1.0,0.272727,0.25,0.0,0.25,0.0,12.0
C14614,7287.084204,0.0,0.0,0.0,6605.075695,24.0,0,7500.0,4293.062891,5255.006819,0.0,1.0,0.0,0.0,0.0,0.75,12.0
C13997,469.380653,5117.56,2562.27,2555.29,0.0,0.0,81,4300.0,5270.796852,216.41101,0.333333,1.0,1.0,1.0,1.0,0.0,12.0
C12482,0.0,313.89,0.0,313.89,0.0,0.0,19,6000.0,0.0,,0.0,0.0,0.916667,0.0,0.916667,0.0,12.0
C16441,2269.978054,0.0,0.0,0.0,3617.843539,4.0,0,3500.0,745.982616,576.331228,0.0,0.909091,0.0,0.0,0.0,0.272727,11.0
C14102,2088.285449,0.0,0.0,0.0,1110.062064,2.0,0,6000.0,476.667426,567.622744,0.0,1.0,0.0,0.0,0.0,0.166667,12.0
C11489,44.687434,679.0,620.0,59.0,0.0,0.0,5,3750.0,717.927436,80.817599,0.3,0.454545,0.333333,0.083333,0.166667,0.0,12.0
C13468,3367.300661,898.18,798.78,99.4,0.0,0.0,7,6500.0,855.157235,1315.440072,0.0,1.0,0.166667,0.166667,0.083333,0.0,12.0
C10388,11278.95243,6855.59,2762.92,4092.67,0.0,0.0,39,18500.0,4868.088671,2861.890896,0.0,1.0,0.916667,0.75,0.833333,0.0,12.0
C10310,191.450711,1641.07,1641.07,0.0,380.972341,1.0,15,500.0,1583.918811,137.046292,0.636364,1.0,0.666667,0.666667,0.0,0.083333,12.0
C15247,1117.33657,0.0,0.0,0.0,99.315429,4.0,0,1200.0,272.177301,395.344077,0.0,1.0,0.0,0.0,0.0,0.25,12.0
C12871,176.478557,600.0,600.0,0.0,0.0,0.0,1,1500.0,690.478077,77.300437,0.0,0.545455,0.083333,0.083333,0.0,0.0,12.0
C18852,272.310015,575.3,220.34,354.96,0.0,0.0,14,1500.0,354.086664,201.23698,0.0,1.0,1.0,0.083333,1.0,0.0,12.0
C13347,5709.486507,0.0,0.0,0.0,2794.326341,10.0,0,6000.0,550.513331,1299.46337,0.0,0.833333,0.0,0.0,0.0,1.166667,6.0
C17746,1033.485033,137.57,0.0,137.57,0.0,0.0,3,1000.0,423.925626,708.363328,0.0,1.0,0.166667,0.0,0.166667,0.0,12.0
C13421,2806.264846,1021.66,25.0,996.66,0.0,0.0,3,6500.0,728.025537,1026.321014,0.0,1.0,0.166667,0.083333,0.083333,0.0,12.0
C11410,1438.46998,0.0,0.0,0.0,88.409075,1.0,0,1500.0,298.435921,366.90327,0.0,1.0,0.0,0.0,0.0,0.083333,12.0
C17587,1669.488962,0.0,0.0,0.0,254.011804,4.0,0,1800.0,571.589438,494.062935,0.0,1.0,0.0,0.0,0.0,0.166667,12.0
C17277,969.139152,269.34,78.0,191.34,78.31266,1.0,11,2000.0,641.186755,383.080045,0.0,1.0,0.666667,0.083333,0.583333,0.083333,12.0
C11849,1127.607606,0.0,0.0,0.0,271.093275,1.0,0,8500.0,662.387331,260.277533,0.0,1.0,0.0,0.0,0.0,0.083333,12.0
C17719,77.383767,2321.87,1212.87,1109.0,0.0,0.0,22,1900.0,2071.265301,88.997719,0.363636,0.636364,0.583333,0.166667,0.583333,0.0,12.0
C16032,18.306211,162.01,162.01,0.0,0.0,0.0,1,7000.0,266.822736,66.24596,0.0,0.272727,0.083333,0.083333,0.0,0.0,12.0
C18070,903.04158,350.0,350.0,0.0,0.0,0.0,2,1000.0,482.501636,444.0465,0.0,1.0,0.090909,0.090909,0.0,0.0,11.0
C15487,566.928754,903.0,903.0,0.0,0.0,0.0,1,1500.0,751.551966,193.903676,0.0,0.909091,0.090909,0.090909,0.0,0.0,11.0
C14731,167.244974,0.0,0.0,0.0,1275.337159,3.0,0,3000.0,7094.254317,248.788237,0.25,0.272727,0.0,0.0,0.0,0.083333,12.0
C15986,4389.759633,473.74,473.74,0.0,2462.100789,17.0,7,4500.0,999.619739,1893.402934,0.0,1.0,0.166667,0.166667,0.0,0.25,12.0
C18121,212.862735,262.24,0.0,262.24,0.0,0.0,44,1000.0,98.35911,1606.324111,0.0,1.0,1.0,0.0,1.0,0.0,12.0
C15141,3215.903805,745.48,0.0,745.48,0.0,0.0,35,2500.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,12.0
C12961,40.645069,636.83,636.83,0.0,0.0,0.0,8,7500.0,670.205252,182.978696,0.416667,1.0,0.666667,0.666667,0.0,0.0,12.0
C18235,1125.306541,703.05,703.05,0.0,0.0,0.0,9,1300.0,104.476763,421.150061,0.0,1.0,0.25,0.25,0.0,0.0,8.0
C10325,1872.767651,0.0,0.0,0.0,3394.509419,3.0,0,5500.0,1151.721386,627.015802,0.0,1.0,0.0,0.0,0.0,0.166667,12.0
C12511,4153.477506,561.25,375.25,186.0,1222.725542,15.0,4,8000.0,1854.156679,1172.150883,0.0,1.0,0.333333,0.083333,0.166667,0.583333,12.0
C16802,1594.72697,0.0,0.0,0.0,266.997482,1.0,0,3000.0,662.208086,474.606298,0.0,0.818182,0.0,0.0,0.0,0.083333,12.0
C16898,234.16953,819.15,774.15,45.0,0.0,0.0,6,5000.0,1077.230161,179.963067,0.0,0.727273,0.25,0.166667,0.083333,0.0,12.0
C11265,41.620283,689.4,689.4,0.0,0.0,0.0,12,10000.0,718.15858,191.837369,1.0,1.0,1.0,1.0,0.0,0.0,12.0
C17242,5890.807655,901.6,901.6,0.0,4589.501068,17.0,24,10750.0,1366.889828,1407.884173,0.0,1.0,0.75,0.75,0.0,0.5,12.0
C16796,313.802253,1146.37,792.1,354.27,1429.340234,8.0,22,2000.0,2736.9303,156.020535,0.181818,1.0,0.583333,0.416667,0.416667,0.333333,12.0
C19171,229.540018,84.0,0.0,84.0,304.951421,4.0,6,1000.0,124.373736,89.753056,0.0,1.0,1.0,0.0,0.833333,0.333333,6.0
C15265,2106.417286,2151.93,1386.67,765.26,0.0,0.0,21,4200.0,2190.962493,601.921408,0.0,1.0,0.833333,0.5,0.75,0.0,12.0
C10375,1903.688611,6079.5,4719.5,1360.0,10227.22894,22.0,31,7300.0,18552.39489,762.263884,0.416667,1.0,0.916667,0.25,0.666667,0.25,12.0
C16353,5314.739322,0.0,0.0,0.0,3596.09665,20.0,0,8000.0,1582.770873,2632.897525,0.0,1.0,0.0,0.0,0.0,0.583333,12.0
C14627,1181.767566,153.95,153.95,0.0,0.0,0.0,5,6500.0,1908.258846,365.472319,0.0,1.0,0.333333,0.333333,0.0,0.0,12.0
C15910,1343.200147,848.53,0.0,848.53,0.0,0.0,14,5500.0,817.669027,333.092064,0.0,1.0,0.666667,0.0,0.666667,0.0,12.0
C18494,44.540733,446.62,88.47,358.15,0.0,0.0,9,4000.0,734.815143,190.9106,0.8,0.636364,0.583333,0.083333,0.416667,0.0,12.0
